timestamp,tweet_id,source,text,retweet_count,favorite_count,dog_stage,name,rating_numerator,rating_denominator,image_folder,image_name,image_number,first_prediction_prediction,first_prediction_confidence,first_prediction_is_a_dog,second_prediction_prediction,second_prediction_confidence,second_prediction_is_a_dog,third_prediction_prediction,third_prediction_confidence,third_prediction_is_a_dog
2015-12-29 17:36:07+00:00,681891461017812993,Twitter for iPhone,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,826,2490,pupper,-,10,10,media,CXaQqGbWMAAKEgN,1,Chihuahua,0.20357,True,doormat,0.13431600000000002,False,toy terrier,0.0844823,True
2015-12-29 04:31:49+00:00,681694085539872773,Twitter for iPhone,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,4086,12878,pupper,bo,11,10,media,CXXdJ7CVAAALu23,1,toy poodle,0.920992,True,miniature poodle,0.0608572,True,Maltese dog,0.00606372,True
2015-12-29 03:33:58+00:00,681679526984871937,Twitter for iPhone,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,445,1785,pupper,-,7,10,media,CXXP5O4WEAA4dgS,1,birdhouse,0.472351,False,teddy,0.142058,False,pot,0.0329059,False
2015-12-29 01:52:46+00:00,681654059175129088,Twitter for iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,928,2660,pupper,toffee,12,10,media,CXW4wGHWsAE_eBD,1,Pomeranian,0.800538,True,chow,0.146892,True,Pekinese,0.0376125,True
2015-12-28 23:00:52+00:00,681610798867845120,Twitter for iPhone,*collapses* 12/10 https://t.co/C7M8mnzHIK,471,1925,floofer,-,12,10,media,CXWRZBgWkAEHMea,1,toy poodle,0.8217040000000001,True,miniature poodle,0.116042,True,Yorkshire terrier,0.0148472,True
2015-12-28 20:57:50+00:00,681579835668455424,Twitter for iPhone,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,1311,3576,floofer,apollo,8,10,media,CXV1Ot_W8AEpkQO,1,Rottweiler,0.760671,True,Labrador retriever,0.0965847,True,Staffordshire bullterrier,0.0403326,True
2015-12-28 17:12:42+00:00,681523177663676416,Twitter for iPhone,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,5805,14426,floofer,carly,12,10,media,CXVBtX_WwAEuqbP,1,Norfolk terrier,0.205067,True,German shepherd,0.160439,True,chow,0.15623399999999998,True
2015-12-28 05:02:37+00:00,681339448655802368,Twitter for iPhone,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,4120,9377,floofer,asher,9,10,media,CXSanNkWkAAqR9M,1,seat belt,0.5324409999999999,False,Labrador retriever,0.0946149,True,kuvasz,0.089863,True
2015-12-28 03:46:05+00:00,681320187870711809,Twitter for iPhone,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,748,2656,floofer,glacier,11,10,media,CXSJGAQUQAAoG9Q,1,Samoyed,0.362596,True,Eskimo dog,0.245395,True,Siberian husky,0.108232,True
2015-12-28 02:15:26+00:00,681297372102656000,Twitter for iPhone,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",957,3237,floofer,actually a lion,12,10,media,CXR0WJ_W8AMd_O8,1,Lhasa,0.482401,True,Shih-Tzu,0.113672,True,Pomeranian,0.0962286,True
2015-12-28 01:12:59+00:00,681281657291280384,Twitter for iPhone,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,1104,3251,doggo,sarge,11,10,media,CXRmDfWWMAADCdc,1,Saint Bernard,0.99883,True,Pekinese,0.000391312,True,Great Pyrenees,0.000223582,True
2015-12-27 23:53:05+00:00,681261549936340994,Twitter for iPhone,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,273,1468,floofer,-,9,10,media,CXRTw_5WMAAUDVp,1,Tibetan terrier,0.382101,True,miniature poodle,0.0954294,True,Maltese dog,0.0657377,True
2015-12-27 22:37:04+00:00,681242418453299201,Twitter for iPhone,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,534,1501,floofer,champ,10,10,media,CXRCXesVAAArSXt,1,motor scooter,0.255934,False,rifle,0.145202,False,assault rifle,0.0970001,False
2015-12-27 21:52:07+00:00,681231109724700672,Twitter for iPhone,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,491,2429,pupper,-,11,10,media,CXQ4EwQWwAEVaUf,1,Irish setter,0.406047,True,cocker spaniel,0.345646,True,Airedale,0.147912,True
2015-12-27 19:22:30+00:00,681193455364796417,Twitter for iPhone,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,1495,3718,floofer,aspen,11,10,media,CXQV03pWYAAVniz,1,Pomeranian,0.992619,True,keeshond,0.00435645,True,schipperke,0.000814,True
2015-12-27 04:37:44+00:00,680970795137544192,Twitter for iPhone,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,660,2447,floofer,-,9,10,media,CXNLU6wWkAE0OkJ,1,pug,0.713102,True,whippet,0.05742630000000001,True,quilt,0.0560181,False
2015-12-27 03:51:18+00:00,680959110691590145,Twitter for iPhone,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,2017,4611,floofer,ozzie,9,10,media,CXNAsm6WsAEST9R,2,carousel,0.500992,False,feather boa,0.06439,False,pug,0.0443565,True
2015-12-27 02:15:25+00:00,680934982542561280,Twitter for iPhone,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,437,2099,floofer,-,10,10,media,CXMqwIQWcAA2iE0,1,Labrador retriever,0.7843979999999999,True,Siberian husky,0.0559251,True,beagle,0.0227501,True
2015-12-27 00:49:49+00:00,680913438424612864,Twitter for iPhone,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,627,2426,doggo,griswold,11,10,media,CXMXKKHUMAA1QN3,1,Pomeranian,0.615678,True,golden retriever,0.12645499999999998,True,Chihuahua,0.0871836,True
2015-12-26 23:15:17+00:00,680889648562991104,Twitter for iPhone,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,364,1771,floofer,cheesy,9,10,media,CXMBhXfWEAA4mMI,1,Shetland sheepdog,0.876337,True,collie,0.078331,True,Pomeranian,0.0204075,True
2015-12-26 19:43:36+00:00,680836378243002368,Twitter for iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,1329,3492,pupper,ellie,12,10,media,CXLREjOW8AElfk6,3,Pembroke,0.427781,True,Shetland sheepdog,0.160669,True,Pomeranian,0.11125,True
2015-12-26 17:25:59+00:00,680801747103793152,Twitter for iPhone,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,816,2388,floofer,-,10,10,media,CXKxkseW8AAjAMY,1,pug,0.99672,True,Labrador retriever,0.00143879,True,Staffordshire bullterrier,0.000517603,True
2015-12-26 17:12:55+00:00,680798457301471234,Twitter for iPhone,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,1039,2866,floofer,-,6,10,media,CXKuiyHUEAAMAGa,1,ram,0.499761,False,hog,0.283795,False,ox,0.0674551,False
2015-12-26 04:41:15+00:00,680609293079592961,Twitter for iPhone,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,708,2664,floofer,brody,9,10,media,CXICiB9UwAE1sKY,1,French bulldog,0.700764,True,Chihuahua,0.07238960000000001,True,American Staffordshire terrier,0.039618699999999986,True
2015-12-26 03:00:19+00:00,680583894916304897,Twitter for iPhone,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,1340,3653,pupper,penny,8,10,media,CXHrcFYWcAEE5_L,1,tub,0.8898010000000001,False,bathtub,0.032351099999999994,False,hippopotamus,0.0141773,False
2015-12-25 21:18:05+00:00,680497766108381184,Twitter for iPhone,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,1924,4261,floofer,percy,12,10,media,CXGdG0aWcAEbOO1,1,Chihuahua,0.538354,True,muzzle,0.0842887,False,ski mask,0.07669010000000001,False
2015-12-25 21:06:00+00:00,680494726643068929,Twitter for iPhone,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,486,1735,pupper,-,26,10,media,CXGaVxOWAAADjhF,1,kuvasz,0.438627,True,Samoyed,0.111622,True,Great Pyrenees,0.0640608,True
2015-12-25 19:39:43+00:00,680473011644985345,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",746,2563,pupper,hector,10,10,media,CXGGlzvWYAArPfk,1,Lakeland terrier,0.796694,True,West Highland white terrier,0.138709,True,Norwich terrier,0.016253399999999998,True
2015-12-25 17:30:01+00:00,680440374763077632,Twitter for iPhone,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,498,1458,floofer,-,11,10,ext_tw_video_thumb,680440290977693696,1,space heater,0.920367,False,radiator,0.0499332,False,electric fan,0.00671903,False
2015-12-25 03:00:14+00:00,680221482581123072,Twitter for iPhone,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,295,1473,floofer,cece,10,10,media,CXCh0QZW8AALdXm,1,bubble,0.240173,False,hen,0.146222,False,abaya,0.139342,False
2015-12-25 02:01:30+00:00,680206703334408192,Twitter for iPhone,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,1179,2857,floofer,toby,12,10,media,CXCUYcRW8AAObYM,1,Christmas stocking,0.149758,False,cloak,0.12883,False,teddy,0.109129,False
2015-12-25 01:00:07+00:00,680191257256136705,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,504,2166,pupper,sleepy christmas pupper 11/10 https://t,11,10,media,CXCGVXyWsAAAVHE,1,Brittany spaniel,0.7332529999999999,True,Welsh springer spaniel,0.251634,True,English springer,0.00924321,True
2015-12-25 00:00:11+00:00,680176173301628928,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,1552,3916,pupper,-,10,10,media,CXB4nWnWEAAhLTX,1,Christmas stocking,0.207547,False,mask,0.19388,False,feather boa,0.152738,False
2015-12-24 23:00:17+00:00,680161097740095489,Twitter for iPhone,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,739,2341,floofer,goliath,12,10,media,CXBq6RPWkAAaNuU,1,bluetick,0.268681,True,miniature pinscher,0.125652,True,English setter,0.0893727,True
2015-12-24 22:00:10+00:00,680145970311643136,Twitter for iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,1751,3642,pupper,-,10,10,media,CXBdJxLUsAAWql2,1,miniature poodle,0.457117,True,toy poodle,0.226481,True,Maltese dog,0.0676815,True
2015-12-24 21:00:12+00:00,680130881361686529,Twitter for iPhone,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,945,2302,doggo,reggie,10,10,media,CXBPbVtWAAA2Vus,1,Maltese dog,0.199121,True,West Highland white terrier,0.197897,True,Shih-Tzu,0.15713,True
2015-12-24 20:00:22+00:00,680115823365742593,Twitter for iPhone,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,905,2738,floofer,ozzy,9,10,media,CXBBurSWMAELewi,1,pug,0.999365,True,French bulldog,0.000543615,True,Boston bull,2.8152800000000006e-05,True
2015-12-24 19:00:23+00:00,680100725817409536,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,1380,3598,pupper,-,11,10,media,CW-loUBWYAAn2Cb,1,golden retriever,0.6989609999999999,True,chow,0.14597100000000002,True,Pomeranian,0.034888,True
2015-12-24 18:00:19+00:00,680085611152338944,TweetDeck,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,9016,12881,floofer,by far the most coordinated series of pictures i was sent,12,10,media,CXAiiHUWkAIN_28,3,pillow,0.778113,False,apron,0.0950228,False,wallet,0.0493258,False
2015-12-24 17:00:27+00:00,680070545539371008,TweetDeck,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,878,2601,floofer,-,9,10,media,CW-dU34WQAANBGy,1,earthstar,0.127701,False,Shih-Tzu,0.121811,True,bubble,0.11782,False
2015-12-24 03:12:15+00:00,679862121895714818,Twitter for iPhone,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",622,2466,floofer,-,11,10,media,CW9a_h1WwAApmAy,1,EntleBucher,0.5232060000000001,True,Greater Swiss Mountain dog,0.431657,True,Appenzeller,0.0442079,True
2015-12-24 02:42:51+00:00,679854723806179328,Twitter for iPhone,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,1232,2876,doggo,bruce,7,10,media,CW9UQ7oWkAAErmU,1,llama,0.887963,False,ram,0.0950207,False,chow,0.00230739,True
2015-12-24 02:02:12+00:00,679844490799091713,Twitter for iPhone,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,770,2380,floofer,willie,10,10,media,CW9K9VeVAAE0j-x,1,Airedale,0.903832,True,Border terrier,0.0347126,True,toy poodle,0.021378,True
2015-12-24 00:58:27+00:00,679828447187857408,Twitter for iPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,14071,36481,pupper,-,13,10,media,CW88XN4WsAAlo8r,3,Chihuahua,0.346545,True,dalmatian,0.166246,True,toy terrier,0.117502,True
2015-12-23 21:37:40+00:00,679777920601223168,Twitter for iPhone,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,1106,3108,pupper,rinna,10,10,media,CW8OYajUMAAPRoF,1,bloodhound,0.5288189999999999,True,bull mastiff,0.420119,True,French bulldog,0.00948059,True
2015-12-23 18:51:56+00:00,679736210798047232,Twitter for iPhone,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,794,2105,floofer,-,9,10,media,CW7oelWWcAAhyzz,1,French bulldog,0.319139,True,Chihuahua,0.154088,True,Cardigan,0.117688,True
2015-12-23 18:25:38+00:00,679729593985699840,Twitter for iPhone,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,824,2172,floofer,hunter,8,10,media,CW7iddWUsAElUC0,1,wallaby,0.164215,False,West Highland white terrier,0.0935148,True,ashcan,0.0672783,False
2015-12-23 17:55:32+00:00,679722016581222400,Twitter for iPhone,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,465,1669,floofer,mike,8,10,media,CW7bkW6WQAAksgB,1,boxer,0.459604,True,Boston bull,0.197913,True,French bulldog,0.0870225,True
2015-12-23 05:13:38+00:00,679530280114372609,Twitter for iPhone,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,2084,4813,floofer,giraffe,7,10,media,CW4tL1vWcAIw1dw,1,dalmatian,0.750256,True,jaguar,0.169007,False,zebra,0.00648149,False
2015-12-23 05:03:47+00:00,679527802031484928,Twitter for iPhone,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,722,2652,pupper,-,11,10,media,CW4q7jDWkAA2y8g,1,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False
2015-12-23 03:58:25+00:00,679511351870550016,Twitter for iPhone,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,1268,3382,floofer,-,7,10,media,CW4b-GUWYAAa8QO,1,Chihuahua,0.761972,True,black-footed ferret,0.150605,False,squirrel monkey,0.028147900000000007,False
2015-12-23 03:26:43+00:00,679503373272485890,Twitter for iPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,1475,3177,pupper,dwight,8,10,media,CW4UtmYWsAAEjqA,1,porcupine,0.999846,False,meerkat,7.191479999999999e-05,False,echidna,4.44729e-05,False
2015-12-23 01:37:45+00:00,679475951516934144,Twitter for iPhone,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,640,2099,floofer,evy,9,10,media,CW37xZbUoAAUXe5,1,Maltese dog,0.145742,True,toy poodle,0.139407,True,West Highland white terrier,0.108821,True
2015-12-23 00:45:35+00:00,679462823135686656,Twitter for iPhone,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,18871,31775,floofer,hurley,11,10,media,CW3v1KxW8AAIOuy,1,toy poodle,0.62178,True,miniature poodle,0.197819,True,soft-coated wheaten terrier,0.046745,True
2015-12-22 04:35:49+00:00,679158373988876288,Twitter for iPhone,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,8072,21439,floofer,rubio,11,10,media,CWza7kpWcAAdYLc,1,pug,0.27220500000000003,True,bull mastiff,0.25153000000000003,True,bath towel,0.116806,False
2015-12-22 03:57:37+00:00,679148763231985668,Twitter for iPhone,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,1026,2788,floofer,-,8,10,media,CWzSMmAWsAAyB1u,1,Italian greyhound,0.302685,True,hair slide,0.124281,False,Afghan hound,0.059846,True
2015-12-22 02:52:45+00:00,679132435750195208,Twitter for iPhone,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,1152,2975,floofer,louis,10,10,media,CWzDWOkXAAAP0k7,1,Scottish deerhound,0.19461,True,Irish wolfhound,0.162855,True,giant schnauzer,0.15983699999999998,True
2015-12-22 01:28:25+00:00,679111216690831360,Twitter for iPhone,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,2581,5985,floofer,officially the greatest yawn of all time,12,10,ext_tw_video_thumb,679111114081370114,1,kelpie,0.189423,True,beagle,0.121988,True,basset,0.121171,True
2015-12-21 22:15:18+00:00,679062614270468097,Twitter for iPhone,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,8131,17051,floofer,chompsky,11,10,media,CWyD2HGUYAQ1Xa7,2,cash machine,0.802333,False,schipperke,0.0455186,True,German shepherd,0.0233535,True
2015-12-21 21:15:11+00:00,679047485189439488,Twitter for iPhone,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,666,2254,floofer,-,9,10,media,CWx2FaLWcAEQ3vh,1,panpipe,0.962572,False,bannister,0.0252482,False,golden retriever,0.00293035,True
2015-12-21 17:33:48+00:00,678991772295516161,Twitter for iPhone,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,1168,2315,floofer,-,12,10,media,CWxDaXHWsAAWV8W,1,Eskimo dog,0.330216,True,Siberian husky,0.187003,True,Chihuahua,0.10142,True
2015-12-21 16:04:13+00:00,678969228704284672,Twitter for iPhone,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,460,1653,floofer,lola,11,10,media,CWwu6OLUkAEo3gq,1,Labrador retriever,0.680251,True,Chesapeake Bay retriever,0.201697,True,golden retriever,0.019675900000000003,True
2015-12-21 04:52:53+00:00,678800283649069056,Twitter for iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,898,2580,pupper,pupper with some mean tan lines,12,10,media,CWuVQSLW4AAI3w9,1,Labrador retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True
2015-12-21 04:44:55+00:00,678798276842360832,Twitter for iPhone,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,1161,3457,floofer,linda,7,10,media,CWuTbAKUsAAvZHh,1,Airedale,0.583122,True,silky terrier,0.12956700000000002,True,Lakeland terrier,0.0947266,True
2015-12-21 03:12:08+00:00,678774928607469569,Twitter for iPhone,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,904,2811,floofer,tug,11,10,media,CWt-MNIWEAAUC9S,1,Pembroke,0.194681,True,toy poodle,0.121821,True,Pomeranian,0.096843,True
2015-12-21 02:41:11+00:00,678767140346941444,Twitter for iPhone,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz,1357,3536,floofer,mia,8,10,media,CWt3G6EVEAIGEPr,1,harp,0.8211200000000001,False,window screen,0.0251208,False,mosquito net,0.016715599999999997,False
2015-12-21 02:30:45+00:00,678764513869611008,Twitter for iPhone,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",471,1636,floofer,wilson,10,10,media,CWt0ubZWcAAkFER,1,Irish terrier,0.696646,True,Australian terrier,0.0749616,True,Irish setter,0.06390119999999999,True
2015-12-21 01:53:54+00:00,678755239630127104,Twitter for iPhone,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,3286,7126,doggo,dash,10,10,media,CWtsSQAUkAAnWws,1,malamute,0.606654,True,Border collie,0.193831,True,collie,0.0483781,True
2015-12-21 00:53:29+00:00,678740035362037760,Twitter for iPhone,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,1677,3762,floofer,tango,6,10,media,CWtede2WIAAF_AJ,1,seat belt,0.7871640000000001,False,sunglasses,0.045738699999999986,False,beagle,0.0225251,True
2015-12-20 18:29:43+00:00,678643457146150913,Twitter for iPhone,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,410,2053,floofer,grizz,10,10,media,CWsGnyMVEAAM1Y1,1,Labrador retriever,0.33875700000000003,True,flat-coated retriever,0.30447,True,chest,0.0933923,False
2015-12-20 05:25:42+00:00,678446151570427904,Twitter for iPhone,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,1540,4001,floofer,-,10,10,media,CWpTLOYWsAEDhcU,1,Staffordshire bullterrier,0.284492,True,Rottweiler,0.189434,True,American Staffordshire terrier,0.18943,True
2015-12-20 03:02:53+00:00,678410210315247616,Twitter for iPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,1807,4227,floofer,-,10,10,media,CWoyfMiWUAAmGdd,1,schipperke,0.145877,True,Labrador retriever,0.0983538,True,kelpie,0.0973934,True
2015-12-20 02:20:55+00:00,678399652199309312,Twitter for iPhone,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,31747,79217,floofer,-,12,10,ext_tw_video_thumb,678399528077250560,1,swing,0.929196,False,Bedlington terrier,0.0150472,True,Great Pyrenees,0.014038900000000002,True
2015-12-20 02:09:34+00:00,678396796259975168,Twitter for iPhone,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,413,1596,floofer,-,12,10,media,CWomSU_XIAAUYiK,2,Pembroke,0.95618,True,Cardigan,0.0318031,True,Chihuahua,0.0062765,True
2015-12-20 01:38:42+00:00,678389028614488064,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",424,1874,pupper,bella,11,10,media,CWofOHUWUAACGVa,1,miniature pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True
2015-12-20 01:03:46+00:00,678380236862578688,Twitter for iPhone,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,912,2446,floofer,crumpet,10,10,media,CWoXOfSUAAA4u8g,1,dogsled,0.08854,False,snowmobile,0.057291,False,Samoyed,0.0476014,True
2015-12-19 22:28:09+00:00,678341075375947776,Twitter for iPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,537,1730,pupper,-,12,10,media,CWnznDTU4AAa-6P,1,golden retriever,0.853284,True,cocker spaniel,0.0262298,True,Labrador retriever,0.0241228,True
2015-12-19 22:02:01+00:00,678334497360859136,Twitter for iPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,254,1305,floofer,rosie,10,10,media,CWntoDVWcAEl3NB,1,Norfolk terrier,0.378643,True,golden retriever,0.0955939,True,kelpie,0.0853092,True
2015-12-19 18:19:51+00:00,678278586130948096,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,6058,11436,pupper,-,10,10,media,CWm6xySUEAAqfFU,1,Maltese dog,0.897841,True,Lhasa,0.0357175,True,Tibetan terrier,0.017107499999999998,True
2015-12-19 16:47:58+00:00,678255464182861824,Twitter for iPhone,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,362,1593,floofer,jessifer,9,10,media,CWmlvxJU4AEAqaN,1,Chihuahua,0.613819,True,Yorkshire terrier,0.127931,True,Pomeranian,0.062124300000000014,True
2015-12-19 01:16:45+00:00,678021115718029313,Twitter for iPhone,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,6313,13672,doggo,reese,12,10,media,CWjQm5gXAAA9GkD,1,miniature pinscher,0.822048,True,Doberman,0.0960845,True,Rottweiler,0.032709300000000004,True
2015-12-18 18:29:07+00:00,677918531514703872,Twitter for iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",407,1349,floofer,-,10,10,media,CWhzTbzWUAAEAUN,1,Eskimo dog,0.199347,True,dalmatian,0.153225,True,American Staffordshire terrier,0.107798,True
